,호선,역명
5145,5호선,발산역
5146,5호선,우장산역
5147,5호선,우장산역
5148,5호선,화곡역
5149,5호선,화곡역
5150,5호선,까치산역
5151,5호선,까치산역
5152,5호선,신정(은행정)역
5153,5호선,신정(은행정)역
5154,5호선,목동역
5155,5호선,목동역
5156,5호선,오목교(목동운동장앞)역
5157,5호선,오목교(목동운동장앞)역
5158,5호선,양평역
5159,5호선,양평역
5160,5호선,영등포구청역
5161,5호선,영등포구청역
5162,5호선,영등포시장역
5163,5호선,영등포시장역
5164,5호선,신길역
5165,5호선,신길역
5166,5호선,여의도역
5167,5호선,여의도역
5168,5호선,여의나루역
5169,5호선,여의나루역
5170,5호선,마포역
5171,5호선,마포역
5172,5호선,공덕역
5173,5호선,공덕역
5174,5호선,애오개역
5175,5호선,애오개역
5176,5호선,충정로(경기대입구)역
5177,5호선,충정로(경기대입구)역
5178,5호선,서대문역
5179,5호선,서대문역
5180,5호선,광화문(세종문화회관)역
5181,5호선,광화문(세종문화회관)역
5182,5호선,종로3가역
5183,5호선,종로3가역
5184,5호선,을지로4가역
5185,5호선,을지로4가역
5186,5호선,동대문역사문화공원(DDP)역
5187,5호선,동대문역사문화공원(DDP)역
5188,5호선,청구역
5189,5호선,청구역
5190,5호선,신금호역
5191,5호선,신금호역
5192,5호선,행당역
5193,5호선,행당역
5194,5호선,왕십리(성동구청)역
5195,5호선,왕십리(성동구청)역
5196,5호선,마장역
5197,5호선,마장역
5198,5호선,답십리역
5199,5호선,답십리역
5200,5호선,장한평역
5201,5호선,장한평역
5202,5호선,군자(능동)역
5203,5호선,군자(능동)역
5204,5호선,아차산(어린이대공원후문)역
5205,5호선,아차산(어린이대공원후문)역
5206,5호선,광나루(장신대)역
5207,5호선,광나루(장신대)역
5208,5호선,천호(풍납토성)역
5209,5호선,천호(풍납토성)역
5210,5호선,강동역
5211,5호선,강동역
5212,5호선,길동역
5213,5호선,길동역
5214,5호선,굽은다리(강동구민회관앞)역
5215,5호선,굽은다리(강동구민회관앞)역
5216,5호선,명일역
5217,5호선,명일역
5218,5호선,고덕역
5219,5호선,고덕역
5220,5호선,상일동역
5221,5호선,상일동역
5222,5호선,둔촌동역
5223,5호선,둔촌동역
5224,5호선,올림픽공원(한국체대)역
5225,5호선,올림픽공원(한국체대)역
5226,5호선,방이역
5227,5호선,방이역
5228,5호선,오금역
5229,5호선,오금역
5230,5호선,개롱역
5231,5호선,개롱역
5232,5호선,거여역
5233,5호선,거여역
5234,5호선,마천역
5235,5호선,마천역
5236,5호선,강일역
5237,5호선,강일역
5238,5호선,미사역
5239,5호선,미사역
5240,5호선,하남풍산역
5241,5호선,하남풍산역
5242,5호선,하남시청(덕풍·신장)역
5243,5호선,하남시청(덕풍·신장)역
5244,5호선,하남검단산역
5245,5호선,하남검단산역
5246,6호선,응암역
5247,6호선,응암역
5248,6호선,역촌역
5249,6호선,역촌역
5250,6호선,불광역
5251,6호선,불광역
5252,6호선,독바위역
5253,6호선,독바위역
5254,6호선,구산역
5255,6호선,구산역
5256,6호선,새절(신사)역
5257,6호선,새절(신사)역
5258,6호선,증산(명지대앞)역
5259,6호선,증산(명지대앞)역
5260,6호선,디지털미디어시티역
5261,6호선,디지털미디어시티역
5262,6호선,월드컵경기장(성산)역
5263,6호선,월드컵경기장(성산)역
5264,6호선,마포구청역
5265,6호선,마포구청역
5266,6호선,망원역
5267,6호선,망원역
5268,6호선,합정역
5269,6호선,합정역
5270,6호선,상수역
5271,6호선,상수역
5272,6호선,광흥창(서강)역
5273,6호선,광흥창(서강)역
5274,6호선,대흥(서강대앞)역
5275,6호선,대흥(서강대앞)역
5276,6호선,공덕역
5277,6호선,공덕역
5278,6호선,효창공원앞역
5279,6호선,효창공원앞역
5280,6호선,삼각지역
5281,6호선,삼각지역
5282,6호선,녹사평(용산구청)역
5283,6호선,녹사평(용산구청)역
5284,6호선,이태원역
5285,6호선,이태원역
5286,6호선,한강진역
5287,6호선,한강진역
5288,6호선,버티고개역
5289,6호선,버티고개역
5290,6호선,약수역
5291,6호선,약수역
5292,6호선,청구역
5293,6호선,청구역
5294,6호선,신당역
5295,6호선,신당역
5296,6호선,동묘앞역
5297,6호선,동묘앞역
5298,6호선,창신역
5299,6호선,창신역
5300,6호선,보문역
5301,6호선,보문역
5302,6호선,안암(고대병원앞)역
5303,6호선,안암(고대병원앞)역
5304,6호선,고려대(종암)역
5305,6호선,고려대(종암)역
5306,6호선,월곡(동덕여대)역
5307,6호선,월곡(동덕여대)역
